accuracy,contents,date,evaluation,id,title
down,디파이 프로토콜 컨버전스파이낸스 시총 위가 공식 트위터를 통해  애그리게이터 와 파트너십을 체결했다고 밝혔다. 이와 관련 컨버전스 측은 이번 파트너십을 통해 디파이 유동성을 강화할 것이라며 사용자는 실물 개인 및 외환 자산을 프로토콜에서 최적화된 가격으로 거래할 수 있다고 설명했다. 코인마켓캡 기준 는 현재 . 내린 . 달러에 거래되고 있다.,2021-07-14,-1,66129,디파이 프로토콜 컨버전스 파이낸스 와 파트너십 체결
down,외신 데이터센터 다이나믹스에 따르면 미국 전력회사 탈렌 에너지 가 펜실베니아 소재 원자력 발전소 인근에 암화화폐 채굴 및 데이터 센터를 건설하고 있다고 밝혔다. 완공 후 메가와트 용량의 전력을 확보하게 될 예정이다. 탈렌 에너지는 내년 분기 완공될 예정이며 향후 필요 시 기가와트로 확장할 가능성도 있다고 말했다.,2021-07-14,-1,66128,전력회사 탈렌 에너지 메가와트 규모 암호화폐 채굴센터 건설 중
down,랜섬웨어 위협이 커지면서 암호화폐에 대한 비판 수위가 높아지고 있다.,2021-07-14,-1,66127,영국 보안전문가 랜섬웨어 암호화폐 탓으로 돌리지 말아야
down,영국 런던 경찰이 자금 세탁 피의자로부터 억 만 달러 상당의 암호화폐를 압수했다.,2021-07-14,-1,66126,경찰 자금세탁 관련 억대 암호화폐 압수영국 사상 최대 규모
down,가  달러 선을 반납했다. 는  기준 . 내린 . 에 거래되고 있다.,2021-07-14,-1,66125,달러 선 반납
down,암호화폐 전문 미디어 코인텔레그래프가 파이낸셜뉴스의 최신 보도를 인용 바이낸스가 영국 사용자 대상 파운드화 출금 서비스를 재차 중단했다고 일현지 시간 보도했다. 지난 월 초 서비스를 재개한 이후 두 번째 중단이다. 보도에 따르면 바이낸스는 이메일을 통해 고객들에게 해당 사실을 공지했지만 파운드화 출금 중단에 대한 원인은 설명하지 않은 것으로 전해졌다. 앞서 지난 월 영국 금융당국이 바이낸스에 무면허 영업 관련 경고를 내린 바 있으며 경고 직후 바이낸스는 영국 사용자 대상 파운드화 출금을 일시 중단한 바 있다.,2021-07-14,-1,66123,외신 바이낸스 영국 사용자 대상 파운드화 출금 재차 중단
down,금융당국이 가상자산 사업자를 통한 자금세탁행위 등의 금융범죄가 발생했을 경우 은행이 사업자에 실명계좌를 발급해 준 것 자체에는 책임을 묻지 않겠다고 밝혔다.,2021-07-14,-1,66122,은성수 금융위원장 실명계좌 발급 자체로 은행에 책임 묻는 것 아냐
down,델리오의 디파이 프로토콜 두카토가 클레이스왑에서 차 페이 투표 달성 이벤트를 진행한다. 이벤트는 일 오전 시부터 일 오전 시까지 진행되며 클레이스왑의  페어 투표수에 따라 상위 명의 홀더에게 최대 총 를 일 간 분배된다. 는 각 홀더별 클레이튼 월렛으로 매일 지급된다. 일별 당첨자는 매일 오전 두카토 홈페이지 및 에 공지되며 더 자세한 이벤트 내용은 두카토 공식 홈페이지를 통해 확인 가능하다.,2021-07-14,-1,66121,두카토 클레이스왑 차 투표 이벤트 진행
down,암호화폐 전문 미디어 코인데스크에 따르면 브라질 소재 자산운용사 해시덱스가 일현지 시간 공식 채널을 통해 비트코인 채굴 과정에서 생기는 탄소 배출을 상쇄하기 위한 비트코인 기반 를 출시할 예정이라고 밝혔다. 해시덱스의 비트코인 는 올 월 브라질 증권거래소 에 상장될 예정이다. 해시덱스는  관리 수수료의 일부를 탄소 배출권 매입에 사용할 것이며 이를 통해 펀드가 보유한 비트코인 물량의 탄소 배출량을 상쇄할 것이라고 설명했다. 코인마켓캡 기준 는 현재 . 내린 . 달러에 거래되고 있다.,2021-07-14,-1,66120,해시덱스 월 브라질 증권거래소서 비트코인  출시 예정
down,은성수 실명계정 발급했다고 은행에 사고 책임 묻진 않아,2021-07-14,-1,66119,토큰포스트 브리핑 은성수 실명계정 발급했다고 은행에 사고 책임 묻진 않아
down,미국 동부표준시 월 일 기준 그레이스케일 주요 신탁 펀드 변동 현황은 다음과 같다 ,2021-07-14,-1,66117,그레이스케일 신탁 자산 보유량  . 증가
down,암호화폐 데이터 분석 업체 샌티멘트가 방금 전 공식 트위터를 통해 이더리움 시총 위 보유량 기준 상위 개 고래 주소는  총 공급량의 .를 보유하고 있다. 이는 년 월 이후 최대 비중이라고 분석했다. 이어서 샌티멘트는 지난 일간  보유량 기준 상위 개 주소는 총 공급량 중 .를 더 매집한 것으로 나타났다고 덧붙였다. 코인마켓캡 기준 는 현재 . 내린 . 달러에 거래되고 있다.,2021-07-14,-1,66116,데이터  대 고래 주소 공급량 . 보유
down,글로브뉴스와이어에 따르면 스위스 소재 투자상품 제공 업체 쉐어스가 최근 독일 소재 온라인 뱅크 콤디렉트와 파트너십을 체결했다고 밝혔다. 이번 파트너십을 통해 쉐어스는 자체 암호화폐 상장지수펀드 상품을 은행 저축 상품에 도입하는 방안을 모색할 예정이다. 이와 관련 쉐어스는 양사의 협업을 통해 콤디렉트 사용자는 저축 계좌를 통해 암호화폐에 간접 투자할 수 있는 기회가 생길 것이라고 말했다.,2021-07-14,-1,66115,쉐어스 독일 온라인 뱅크 콤디렉트와 파트너십 체결
down,암호화폐 전문 미디어 디크립트가 암호화폐 데이터 분석 플랫폼 글라스노드의 최신 주간 보고서를 인용 몇몇 비트코인 주요 온체인 지표들이 긍정적인 추세를 나타내며 회복세 돌입을 암시하고 있다고 진단했다. 이와 관련 글라스노드는 지난주 비트코인 가격은  달러로 시작해  달러로 거래를 마쳤다. 현물 파생상품 시장 모두에서 폭풍전야조정 후 강세 전환와 같은 온체인 지표가 관측되고 있다. 비트코인 네트워크의 해시레이트는 중국의 채굴 단속 강화 이후 지속적으로 감소하다가 최근들어 점차 회복되기 시작했다. 중국의 단속으로 영향을 받았던 해시레이트의 약 이 정상화됐으며 이는  가격에 긍정적으로 작용할 수 있다. 또 중앙화 거래소에서 외부로 유출되는 가 증가하고 있다. 마지막으로 파생상품 시장의 비트코인 거래량이 지속 감소하고 있다. 이는 과도한 레버리지로 인해 포지션이 터지며 연쇄적인 급락이 발생할 가능성이 그만큼 낮아지고 있다는 의미라고 강조했다.,2021-07-14,-1,66114,리서치  온체인 지표 긍정적 회복세 돌입 신호
down,세계 대 신용평가사 피치가 공식 홈페이지를 통해 엘살바도르 정부의  법화 채택이 과의 프로그램 협상을 가로막을 수 있다고 평가했다. 와 엘살바도르는 억 달러 상당의 재정 지원 프로그램을 논의 중이다. 피치 측은 엘살바도르 정보의 정책이  프로그램 협상을 방해할 가능성이 있다. 그렇게되면 엘살바도르는 점점 커져가는 재정 리스크를 해소할 수 없게될 것이라고 설명했다. 앞서  측은 엘살바도르가 비트코인을 법정화폐로 사용하면 거시경제적 재정적 법적 문제 등을 야기할 것이라고 경고한 바 있다.,2021-07-14,-1,66113,신용평가사 피치 엘살바도르  법화 채택 와 협상 어려움 야기
down,더블록에 따르면 유니스왑 이 옵티미즘에서 알파 버전을 출시했다. 이를 통해 이더리움 레이어 확장성 솔루션 옵티미스틱 이더리움  도입에 한걸음 다가섰다는 설명이다. 코인마켓캡 기준 는 . 내린 . 달러에 거래되고 있다.,2021-07-14,-1,66112,유니스왑 옵티미즘서 알파 버전 출시
down,파이낸셜타임스에 따르면 프랑스 금융시장청이  금융시장 규제기관에 더많은 권한을 부여해야 한다고 촉구했다.  측은 유럽증권시장감독청에게 의 암호화폐 및 관련 서비스 제공업체에 대한 직접적인 규제 권한을 부여하면 모든  국가의 규제기관을 효과적으로 관리할 수 있을 것이라고 설명했다. 이어 코로나바이러스 이후 의 경제회복을 촉진하기 위해 유럽 전역의 금융 규제 프로세스 및 효준을 개혁할 필요성이 있다. 는 특정 기관 관련 중앙 집중식 규제로의 전환을 진지하게 고려해야 한다고 덧붙였다.,2021-07-14,-1,66111,프랑스 금융시장청 에 더많은 권한 부여 촉구
down,미국 증시 대 지수가 하락세로 장을 마감했다. 다우지수가 . 하락   지수가 . 하락 나스닥 지수 . 하락하며 거래를 마쳤다. 미 증시 블록체인 테마는 . 하락했다.,2021-07-14,-1,66110,증시 대 지수 하락 마감 블록체인 테마주 . 하락
down,암호화폐 거래소 그래비티가 공식 트위터를 통해 시총 위 입출금 및 거래를 일시 중단한다고 공지했다. 그래비티 측은 여러 대형 거래소가  입출금을 비활성화 하며  유동성에 대한 액세스를 중단했다며 이에 이러한 결정을 내렸다고 설명했다. 한편 최근 블록체인 보안 전문 업체 슬로우미스트가 최근  네트워크가 공격을 받았으며 이 과정에서 블록 리오그재구성가 발생했다. 공격자들은 이를 통해 이중지불 공격을 진행했다고 밝힌 바 있다. 코인마켓캡 기준 는 현재 . 내린 . 달러에 거래되고 있다.,2021-07-14,-1,66109,그래비티  입출금 일시 중단
down,크립토뉴스에 따르면 호주 암호화폐 거래소 스위프트엑스 전략적 파트너십 책임자 토미 호난 이 테슬라 및 마이크로스트레티지의 영향으로 암호화폐에 투자하는 호주 중소기업이 계속 늘어나고 있다고 말했다. 데이터에 따르면 지난 년 사이 스위프트엑스 이용자는 약 .만 명에서 만 명으로 크게 증가했다. 토미 호난은 최근 신규 가입한 고객의 대다수는 중보기업이라고 설명했다.,2021-07-14,-1,66108,호주 암호화폐 거래소 고위급 중소기업 암호화폐 투자 증가... 테슬라 영향
down,조 바이든 미국 대통령이 블라디미르 푸틴 러시아 대통령에게 잇단 랜섬웨어 공격에 대한 조치를 요구한 가운데 러시아와 연계된 랜섬웨어 범죄단체인 레빌이 다크웹에서 사라졌다고 뉴욕타임즈가 보도했다. 미디어는 해당 사이트가 하룻밤 사이에 사라졌다며 바이든이 미국 사이버사령부에 사이트 무력화를 지시한 경우 푸틴이 월 스위스 제네바에서 진행된 미러 대면 정상회의 이후 사이트 폐쇄를 결정한 경우 국제적인 압력이 커짐에 따라 레빌이 직접 사이트를 오프라인으로 전환한 경우 등을 이유로 제시했다. 앞서 코인니스는 레빌이 여 개 미국 기업을 랜섬웨어 공격 만 달러 규모 모네로를 탈취했다고 보도한 바 있다. 이러한 가운데 미국 백악관은 랜섬웨어 피해 기업의 몸값 지불을 금지할 계획이라고 발표했다.,2021-07-14,-1,66107,랜섬웨어 범죄단체 레빌 다크웹에서 사라져
down,미국 암호화폐 거래소 제미니의 공동 창업자인 카메론 윙클보스 가 자신의 트위터를 통해 인플레이션은 하나의 흐름이다. 비트코인이 이 문제를 해결했다고 말했다.,2021-07-14,-1,66106,제미니 창업자  인플레이션 문제 해결
down,코인베이스가 공식 블로그를 통해 코인베이스 월렛 모바일 및 확장 버전이 폴리곤 네트워크를 지원한다고 공지했다. 이를통해 거래 서비스가 더욱 빠르고 저렴하게 제공되는건 물론 폴리곤  액세스가 더욱 용이해질 것이라는 설명이다. 코인베이스 측은 향후 더 많은 확장 솔루션을 제공할 예정이라고 덧붙였다.,2021-07-14,-1,66105,코인베이스 월렛 폴리곤 네트워크 지원
down,경기 투자심리 지표로 꼽히는 미국 국채 년물 금리가 .를 기록하고 있다.,2021-07-14,-1,66104,국채 년물 금리 .
down,코인데스크에 따르면 블록체인 오라클 솔루션 밴드 프로토콜 이 네트워크 신규 버전인 밴드체인  를 출시했다. 밴드체인 의 주요 업데이트 사항은 제 자가 데이터를 얻는 대신 데이터 공급자가 노드를 직접 실행할 수 있도록 변경한 것으로 이를통해 시스템을 좀더 투명하고 분산해서 운영할 것이라는 설명이다. 앞서 코인니스는 코인데스크 보도를 인용 밴드 프로토콜이 구글 이베이  마이크로소프트 등 글로벌 기업과  이니셔티브에 참여한다고 보도한 바 있다.,2021-07-14,-1,66103,밴드 프로토콜 네트워크 신규 버전 밴드체인  출시
down,트론 시총 위 창업자 저스틴 선이 방금 전 트위터를 통해 .트론 공식  프로젝트상 개의 스테이블코인 풀에 락업된 자금이 .억 달러를 돌파했다고 말했다. 그는 이어 트론 상 도 곧 .에 추가될 예정이라고 덧붙였다. 코인마켓캡 기준 는 현재 . 내린 . 달러에 거래되고 있다.,2021-07-14,-1,66102,저스틴 선 트론상  .에 추가 예정
down,코인데스크에 따르면 영국 보안전문가 마커스 허친스 가 최근 한 동영상을 통해 랜섬웨어 대두의 원인을 암호화폐 탓으로 돌리는 것은 옳지 않다고 말했다. 그는 비트코인이 있든 없는 해커는 방법을 찾을 것이라며 암호화폐가 랜섬웨어의 접근성을 높이고 확산에 기여한 것은 사실이다. 그러나 이것이 없었어도 이러한 종류의 공격은 존재했을 것이다. 따라서 랜섬웨어를 막기 위해 암호화폐를 금지하는 것은 너무나 순진한 생각이라고 설명했다.,2021-07-14,-1,66101,영국 보안전문가 랜섬웨어 암호화폐 탓으로 돌리지 말아야
down,유투데이에 따르면 뉴욕 기반 디지털 자산 전문 투자운용사 윌셔피닉스  공동 창업자인 윌리엄 카이 가 최근 인터뷰를 통해  가 내년에도 미국 증권거래위원회의 승인을 받지 못할 것이라고 전망했다. 그는  가 언젠가는 미국 당국의 승인을 받게될 것이라고 믿는다. 다만 올해 혹은 내년에는 어려울 것이라고 말했다. 윌셔피닉스는 지난 년 에   출시 승인서를 제출한 바 있다. 당시 는 시장 조작 우려 등을 이유로 승인을 거절했다.,2021-07-14,-1,66100,윌셔피닉스 공동 창업자   내년에도 승인 어려워
down,더블록에 따르면 브라질 최대 암호화폐 거래소 메르카도 비트코인 이 지역 확장 및 인수를 계획하고 있는 것으로 나타났다. 미디어는 메르카도 비트코인이 장기적으로는 라틴아메리카의 은행 계좌가 없는 이용자에게 은행 서비스를 제공하는 것을 목표로 하고 있다고 보도했다. 앞서 코인니스는 메르카도 비트코인이 소프트뱅크 라틴아메리카 펀드로부터 억달러억원 규모의 투자를 유치했다고 보도한 바 있다.,2021-07-14,-1,66099,브라질 최대 암호화폐 거래소 은행 서비스 제공 장기 목표 제시
down,트러스트노드가 업계 관계자 발언을 인용 스텔라 기반 프라이버시 암호화폐 모바일코인 시총 위이 만 달러 이상의 투자를 유치했다고 보도했다. 기업 가치는 억 달러로 평가됐으며 미국 유명 벤처캐피탈 제네럴 카탈리스트  및 퓨처 벤처스 가 지난 라운드에 이어 이번에도 참여했다. 미디어는 지난 월 진행한 투자 라운드 대비 유치한 자금 규모가 크게 늘어났다고 평가했다. 당시 모바일코인은 만 달러 규모의 자금 유치한 바 있다. 기업 가치는 만 달러로 평가 받았다. 코인마켓캡 기준 은 현재 . 내린 . 달러에 거래되고 있다.,2021-07-14,-1,66098,외신 모바일코인 만 달러 투자 유치... 기업 가치 억 달러 평가
down,데이터 업체 인투더블록이 트위터를 통해 월 일 이후  일 평균 수수료가 달러 밑으로 하락 년 월 이후 최저 수준을 기록했다고 평가했다. 바이낸스  마켓 기준 는 현재 . 내린 . 달러에 거래되고 있다.,2021-07-14,-1,66097,데이터  일평균 수수료 달러 미만
down,뱅크 오브 아메리카의 조사 결과에 따르면 가장 인기있는 투자 자산 항목에서 비트코인 투자가 위로 밀려났다. 위는 롱테크 주식이 차지했다. 앞서 지난 월 조사에서  투자는 주에 이어 위를 차지한 바 있다.,2021-07-13,-1,66096,조사 인기있는 투자 자산  위에서 위로 밀려
down,복수의 외신에 따르면 미국 증시  다우존스 지수가  암호화폐 시장 지수를 출시한다고 밝혔다. ,2021-07-13,-1,66095,증시  지수 암호화폐 시장 지수 출시 예정
down,복수의 외신에 따르면 미국 증시  다우존스 지수가  암호화폐 시장 지수를 출시한다고 밝혔다. ,2021-07-13,-1,66095,증시  지수 암호화폐 시장 지수 출시 예정
down,앤서니 타운스 등 비트코인 코어 개발자들에 따르면 탭루트가 테스트넷에서 활성화됐다. 탭루트는 블록체인 상의 모든 트랜잭션이 보이는 방식을 균일하게 해 구별할 수 없도록 만들어 익명 기능을 강화하는 기술로 비트코인의 스마트 컨트랙트 업그레이드로 평가된다. 탭루트 메인넷은 오는 월 활성화될 예정이다.,2021-07-13,-1,66094,비트코인 탭루트 테스트넷서 활성화
down,앤서니 타운스 등 비트코인 코어 개발자들에 따르면 탭루트가 테스트넷에서 활성화됐다. 탭루트는 블록체인 상의 모든 트랜잭션이 보이는 방식을 균일하게 해 구별할 수 없도록 만들어 익명 기능을 강화하는 기술로 비트코인의 스마트 컨트랙트 업그레이드로 평가된다. 탭루트 메인넷은 오는 월 활성화될 예정이다.,2021-07-13,-1,66094,비트코인 탭루트 테스트넷서 활성화
down,영국 경찰이 자금 세탁 수사 과정에서 억 만 달러 상당의 암호화폐를 압수했다고 발표했다. 이는 세계 최대 암호화폐 압수 사례 중 하나다. 단 영국 경찰은 어떤 암호화페들이 몰수됐는지는 밝히지 않았다. 이번 암호화폐 압수는 주 전에 이뤄진 억 만 달러 상당의 비자금 세탁 등 수사 과정에서 이뤄졌다. 이에 대해 포브스는 모건  멜론 블랙록 등이 암호화폐 시장에 진출했지만 규제 불확실성으로 인해 주류로 편입되지 못하고 있다. 이같은 암호화페는 랜섬웨어 해커들이 선택하는 지불 수단 등이 되면서 관련 규제가 강화되고 있다고 진단했다.,2021-07-13,-1,66093,영국 경찰 .억 달러 암호화폐 압수..사상 최대 압수 사례
down,그레이스케일이 미국에서 가장 오래된 은행인 뉴욕 멜론 은행을 산하 비트코인 투자 신탁 서비스 제공 사업자로 선정했다고 밝혔다. 오는 년 월 일부터 뉴욕 멜론 은행은 의 회계 서비스 및 관리를 담당하게 된다. 뉴욕 멜론 은행은 향후 가 투자 신탁에서  로 전환하기 위한 전통 금융권 서비스를 제공할 예정이다. 앞서 멜론 은행은 미국 상업 은행 최초로  취급을 선언한 바 있다.,2021-07-13,-1,66092,미국  은행 그레이스케일  서비스 맡는다
down,앞서 유니스왑으로부터 만 를 제공받은 디파이 교육 팀 디파이 에듀케이션 펀드가 지난 시간 내 만 를 매각  로 환전한 것으로 나타났다. 디파이 에듀케이션 펀드는 향후 시간내 추가적으로 만 를 추가 매각한다는 계획으로 알려졌다. 앞서 지난 월 유니스왑 커뮤니티는 거버넌스 투표를 통해 비영리 조직 디파이 에듀케이션 펀드에 만 를 제공하는 것을 통과시킨 바 있다.,2021-07-13,-1,66091,디파이 교육 프로젝트 만  매각..시간 내 만  추가 매각 예정
down,글로벌 디지털 자산 거래소 오케이엑스가 공식 사이트를 통해 한국시간 기준 일 시 연이율 의 미나  스테이킹 서비스를 출시했다고 밝혔다. 사용자는  웹 및 앱을 통해  스테이킹에 참여할 수 있다. 코인마켓캡 기준 는 현재 . 내린 . 달러에 거래되고 있다.,2021-07-13,-1,66090,연이율  미나  스테이킹 상품 출시
down,글로벌 거래소 가 선물 거래 수익률 대회를 진행한다고 공지했다. 이용자들은 거래소가 제공하는 양식에 수익률을 제한없이 업로드할 수 있다. 매일 에 수익률이 공개되며 이용자들에게 업데이트된다. 양식에 업로드하는 무작위 사용자 명에게 가 에어드랍된다. 폼에 업로드된 가장 높은 수익률 포스터에 보상이 주어집니다. 이번 대회 상금은 골드  실버 .  브론즈  다. 이벤트 기간은 월 일   월 일  이다.,2021-07-13,-1,66089,선물 거래 수익률 대회 개최
down,액시인피니티 가 공식 트위터를 통해 디도스 공격을 받았다고 공지했다. 이용자 자금은 모두 안전하며 정상화까지 분 정도가 소요된다고 밝혔다.,2021-07-13,-1,66088,액시인피니티 디도스 공격 피해..자금은 안전
down,최근 시간 자금 순유입   ,2021-07-13,-1,66087,실시간 암호화폐 자금 흐름
down,글래스노드의 최근 데이터에 따르면 지난 년년에 에 투자한 투자자들이 보유한  비중이 .를 나타내고 있다. 당시 가격은  달러다.,2021-07-13,-1,66086,년  투자자 유통량 . 보유
down,후오비코리아가 월 일 시부터 월 일 시 분까지 샌드박스 엑시 인피니티 거래왕 이벤트를 진행한다고 공지했다. 이벤트 기간 내 샌드박스 엑시 인피니티 거래 건에 한정 총 거래량 기여도에 따라 오픈씨 더 샌드박스 컬렉션  가지를 보상으로 지급한다.,2021-07-13,-1,66085,후오비코리아   거래왕 프로모션
down,칼라네트워크 가 쿠사마 차 슬롯 경매에서 낙찰을 받았다. 크라우드론 기간 총 .만 이 칼라네트워크에 할당됐다. 앞서 쿠사마 차 슬롯 경매에서 각각 카루라 문리버 시덴이 낙찰을 받은 바 있다.,2021-07-13,-1,66084,칼라네트워크 쿠사마 차 슬롯 경매 낙찰
down,뉴스와이어에 따르면 나스닥 상장 비트코인 채굴 기업 비트 마이닝 이 만 달러 규모 제자배정 유상증자 계약을 체결했다고 발표했다. 비트 마이닝은 조달한 자금으로 채굴기 구입 해외 신규 데이터 센터 구축 인프라 확충 등을 할 계획이다.,2021-07-13,-1,66083,비트 마이닝 채굴기 구매 등 위해 만 달러 조달 예정
down,코인데스크코리아에 따르면 금융위원회가 암호화폐 거래소를 통한 자금세탁행위나 테러자금조달행위가 발생했을 경우 시중 은행이 해당 거래소에 실명입출금 계정을 발급해 준 사실 자체에 대해 문책하진 않을 것이라고 밝혔다. 일 오전 국회 정무위원회 전체회의에서 윤창현 국민의힘 국회의원은 은성수 금융위원장에게 선 실명계정 발급 후 거래소 신고 절차에 문제가 있지 않냐고 질의했다. 은 위원장은 은행이 스스로 판단하기에 이 업체거래소와 거래해도 좋겠다고 판단되면 우린금융위원회 그걸 믿는 거고 향후 사고가 터지면 그 때 뭐라고 하는 것이라고 말했다. 그는 여기서 사고란 건 은행이 자금세탁행위가 의심되는 거래에 대한 신고를 안했을 때 그에 대한 책임을 묻겠다는 거지 시간이 지나서 과거에 이 업체에게 왜 실명계좌를 내 줬냐고 은행에 따지겠다는 건 아니다라고 덧붙였다. 은 위원장은 현행 금융실명법이나 자금세탁방지법은 은행 거래 시 창구 직원이 해당 거래가 자금세탁행위나 테러자금조달행위와 연계돼 있다고 의심할 경우 혹은 고액거래인 경우 이를 금융정보분석원에 신고하도록 하고 이같은 신고 의무를 소홀히 했을 때 벌금을 문다고 부연했다.,2021-07-13,-1,66082,은성수 실명계정 발급했다고 은행에 사고 책임 묻진 않아
down,외신에 따르면 영국 중앙은행 부총재 존 커닐프가 금융 안정성 관점에서 액션을 취해야 할 때는 위험이 고개를 들기 시작할 때다. 암호화폐는 아직 금융 안정성을 위협할만큼 위험하지 않다고 말했다. 이날 앤드루 베일리 영란은행 총재는 우리는 암호화폐를 계속 주시해야 한다고 말하기도 했다. 오늘 영란은행은 월 금융안정성 보고서에서 암호화폐 가격 변동성을 언급하고 암호화폐에 대한 기관투자자의 관심이 증가하고 있다고 밝힌 바 있다.,2021-07-13,-1,66081,영란은행 부총재 암호화폐 금융 안정 위협하는 수준 아니다
down,우지한 비트메인 창업자가 와 인터뷰에서 최근 당국의 암호화폐 규제는 장기적으로 볼 때 업계에 긍정적이라며 이 같은 유형의 단속은 악의적 행위자를 없앨 뿐만 아니라 업계에 대한 평판을 높일 것이라고 말했다. 암호화폐 업계에서 가장 빠르게 성장하고 있는 부분은 금융이라고 언급했다. 그는 금융 관련 시장 규모가 약 조 달러로 성장했으며 미국 시민의  이상이 암호화폐와 관련돼 있다고 말했다. 다만 규제 강도는 이전보다 훨씬 강해졌다며 이는 투자심리에 큰 부담을 주며 암호화폐 가격을 압박한다고 지적했다.,2021-07-13,-1,66080,우지한 비트메인 창업자 암호화폐 규제 장기적으로 긍정적
down,연이은 규제 당국의 경고에 바이낸스의 결제 협력사들이 등을 돌리고 있다.,2021-07-14,-1,66079,규제 당국 눈총에 등돌리는 바이낸스 협력사들규제 회피 전략 발목 잡은 듯
down,이더리움 기반 탈중앙화 금융 디파이을 접한 사용자가 만 명을 넘었다.,2021-07-13,-1,66078,이더리움 디파이 이용자 만 넘었다탈중앙화 급물살
down,빗썸이  지갑 점검 완료로 출금을 재개한다고 공지했다.,2021-07-13,-1,66077,빗썸  출금 지원 재개
down,코인텔레그래프에 따르면 미국 디지털 자산 전문 은행 아반티 파이낸셜 의 창업자인 케이틀린 롱 이 트위터를 통해 미국 당국이 비트코인이나 이더리움 등 암호화폐를 직접 규제하는 대신 미 달러와 암호화폐 간 중개자와 액세스 포인트 에 대해 규제할 것이라고 관측했다. 그는 암호화폐 프로토콜은 문제가 아니다라며 진짜 문제는 은행의 작동 프로세스에 있다고 지적했다. 이어 년 은행 계좌가 무더기로 폐쇄되면서 상당수 암호화폐 업체들이 파산했다면서 은행과 관계를 맺는 것이 신생 기업의 성공 여부를 결정 짓는 요소였다고 말했다. 즉 미 당국은 암호화폐 기업이 미 달러 기반 서비스에 쉽게 접근하지 못하도록 규제할 것이라는 게 그의 주장이다.,2021-07-13,-1,66076,아반티파이낸셜 창업자  당국  직접 규제 안 할 것
down,국내 뿐 아니라 해외에 소재한 암호화폐 거래소도 국내 고객을 상대로 원화 결제를 하는 경우에는 금융당국에 신고해야 한다는 정부 입장이 나왔다.,2021-07-13,-1,66075,은성수 금융위원장 해외 거래소도 원화 결제하면 신고 대상
down,영국 경찰이 자금세탁 수사 일환으로 .억파운드약 억원 상당 암호화폐를 압수했다고 로이터 통신이 보도했다. 이는 현재까지 영국에서 압수된 암호화폐 중 최대 규모다. 영국 경찰 관계자는 자금세탁 수사가 앞으로 수개월 간 이어질 것이라고 말했다.,2021-07-13,-1,66074,영국 경찰 억원 상당 암호화폐 압수.. 자금세탁 수사 일환
down,영국 중앙은행이 월 금융안정보고서에서 암호화폐 가격 변동성을 언급하고 암호화폐에 대한 기관투자자의 관심이 증가하고 있다고 밝혔다. 보고서는 비트코인 이더리움 등 주요 암호자산 가격이 올해 월까지 개월 동안 급등했다. 특히 비트코인은 이 기간 배 상승했으나 월 급락으로 가격이 약  하락하는 등 낮은 수준을 유지하고 있다. 이로 인한 금융시장 영향은 제한적이었다며 현재 암호자산 대부분은 개인투자자들이 보유 중이며 기관투자자들의 투자는 제한적이다. 하지만 암호자산 및 관련 서비스에 대한 기관투자자 은행 주요 결제 시스템 운영사들의 관심이 높아지고 있다는 여러 징후가 포착된다. 이로 인해 암호자산과 금융시장 기관과의 연계성이 높아질 수 있다고 설명했다.,2021-07-13,-1,66073,영란은행 암호화폐에 대한 기관투자자 관심 증가
down,토큰뷰에 따르면  를 보유한 고래 월렛들의 총  보유량이 약 .만개를 나타내고 있다. 일주일 전 대비 .만 개 감소했다. 고래 주소 수도 만여 개로 일주일 전보다 . 줄었다. 오후 시한국시간 기준 비트코인 네트워크 해시레이트는 . 채굴 난이도는 . 미확인 거래 건수는 .만 건이다.,2021-07-13,-1,66072,고래 월렛 총 보유량 만
down,바이낸스 런치패드가 중국에서 일시 차단된 것으로 확인했다고 중국 블록체인 미디어 우 블록체인이 전했다. 미디어는 이어 다른 기능은 정상 작동되는 게 이상하다며 후오비는 신규 중국 사용자가 파생상품 기능을 사용하는 것을 금지한 바 있다고 덧붙였다. 앞서 일 우 블록체인은 저녁부터 바이낸스 앱이 중국에서 차단된 것으로 보인다며 후오비  앱은 차단되지 않았다고 언급하기도 했다. 현재 중국에서 바이낸스 앱은 정상 가동되고 있는 상태다.,2021-07-13,-1,66071,우 블록체인 중국서 바이낸스 런치패드 일시 차단 확인
down,호주 대형 비은행 온라인 브로커   셀프웰스가 암호화폐 거래를 지원한다.,2021-07-13,-1,66070,호주 대형 주식 플랫폼 암호화폐 거래 동시 지원한다수요 확인돼
down,외신에 따르면 영국 중앙은행이 리스크 증가는 여러 암호자산 가격 변동성 확대로도 이어졌다고 말했다.,2021-07-13,-1,66069,영란은행 리스크 증가 여러 암호자산 변동성 확대로 이어져
down,미국 정부가 비트코인 자산에 대한 엄격한 과세 방침을 밝히면서 국적 세탁을 나서는 미국인들이 늘고 있다고 년 월 일현지시간 가 보도했다.,2021-07-13,-1,66068,높은 과세에 불만암호화폐 투자자들  시민권 버린다
