Text,Price
크립토 '공포·탐욕 지수' 21... 극단적 공포 지속 | 코인니스,-1
"태국 청년, 암호화폐 채굴 중 감전사고로 사망 | 코인니스",1
"코인베이스, 나스닥 상장 문제로 집단소송 직면 | 코인니스",1
"아마존, 디지털 통화 및 블록체인 개발 팀 책임자 채용 공고 | 코인니스",1
중국서 암호화폐 이용 자금세탁 범죄단체 380여개 체포 | 코인니스,1
"BTC 옵션 트레이더, 연내 사상 최고가 경신 확률 8%로 점쳐 | 코인니스",1
"바이낸스, 21시 C98 상장 | 코인니스",1
"댑레이더 ""BSC, P2E 게임 플랫폼으로 성장 중"" | 코인니스",1
"노보그라츠 ""LUNA 홀더 대상 에어드랍 쏟아질 것"" | 코인니스",1
"애널리스트 ""ETH 2.0 업그레이드, 가격 상승 기폭제"" | 코인니스",1
"폴로닉스, BSC 생태계 프로젝트 6개 상장 | 코인니스",1
"ETH 기반 B2B 결제 서비스, 5000만 달러 투자 유치 | 코인니스",1
"서베이 ""10개국 성인 64%, CBDC 사용하겠다"" | 코인니스",1
"애니모카브랜드 ""도쿄 2020 NFT 레어박스 기브어웨이 진행"" | 코인니스",1
"기관투자자·재무담당자 27% ""환경 문제 해결되면, 처음으로 BTC 투자할 것"" | 코인니스",1
"솔라나 재단, 500만 달러 규모 크리에이터 펀드 조성 | 코인니스",1
"美 유명 힙합 아티스트 버스타 라임즈 ""BTC 보유하고 있다""..다음은 ETH | 코인니스",1
"뉴욕 투자회사 엣지 웰스, 2Q 그레이스케일 이더리움 신탁 매입.. GBTC 포지션도 늘려 | 코인니스",1
"외신 ""BSV, 다수 악재로 시장서 고전"" | 코인니스",1
"크라켄, 시스템 장애 발생 | 코인니스",1
"저스틴 선 ""트론 디파이 생태계 강하지만, 인지도에선 폴리곤에 밀려"" | 코인니스",1
7월 암호화폐 관련 상품 거래량 35% 감소 | 코인니스,1
"바이낸스 CEO ""FTX, 경쟁상대 아냐... 경쟁 대신 협력"" | 코인니스",1
"英 재무부, FATF 트래블 룰 위한 공개 협의 진행 | 코인니스",1
BoA에 이어 골드만삭스도 유럽 헤지펀드 대상 암호화폐 ETP 서비스 제공 | 코인니스,1
"사차 지프리 NFT 작품, 경매 45초 만에 낙찰... 가장 빨리 팔린 NFT 기록 | 코인니스",1
"설문조사 ""미국인의 13% 암호화폐 투자... 올해 초 투자 시작"" | 코인니스",1
"美 뉴저지 연기금, 지난 분기 BTC 채굴 주식에 700만 달러 투자 | 코인니스",1
"캐나다 접경 뉴욕 마을, 도시미관 문제로 90일간 BTC 채굴 금지 명령 | 코인니스",1
"셀시우스, 채굴기업 코어 사이언티픽에 5400만 달러 투자 | 코인니스",1
"페이팔, 체이널리시스 정책 책임자 영입... 암호화폐 규제 담당 | 코인니스",1
美 증시 3대 지수 상승 마감 | 코인니스,1
"그레이스케일 암호화폐 운용 자산, 약 288억 달러 | 코인니스",1
브라질 당국 암호화폐 거래소 돈세탁 수사...3300만 달러 압류 | 코인니스,1
"솔라나 재단, 스테이킹 풀 출시 | 코인니스",1
"로커펠라 레코드 공동창업자, 1,000만 달러 NFT로 회사 지분 판매 | CoinNess",1
"리얼비전 CEO ""포트폴리오 확장, 커뮤니티 강한 프로젝트 투자"" | 코인니스",1
"유니스왑, '토큰화 주식, 파생상품' 지원 중단...""규제 진화 영향"" | 코인니스",1
"카르다노, 웹브라우저·모바일 호환 예정 | 코인니스",1
"英 유명 금융사 CEO ""비트코인 하락할때 사야...1.3만달러 찍고 12만달러 전망"" | 코인니스",1
"쿠사마, 무허가 자산생성 허가 제안 투표 진행 | CoinNess",1
"이더리움클래식, 마그네토 하드포크 완료 | 코인니스",1
"뉴욕 주 마세나, 90일간 신규 암호화폐 사업 유예 계획 | 코인니스",1
"게임스타터, 다오메이커에서 SEED SHO 진행 | 코인니스",1
"솔라나 재단, 500만 달러 규모 크리에이터 펀드 출범 | 코인니스",1
크립토 '공포·탐욕 지수' 22... 극단적 공포 지속 | 코인니스,1
"버몬트 주, 블록파이 BIA 위법 여부 조사 중 | 코인니스",1
"미국, 비트코인 ATM 3만8000대 이상 설치 | 코인니스",1
"미러 프로토콜, 인센티브 풀 유니스왑→스시스왑 제안 | 코인니스",1
"디시인사이드 알트마이너 갤러리, 천안함 유족 대상 기부 진행 | 코인니스",1
"분석가 ""AXS, 잘하면 연내 100달러 도달"" | 코인니스",1
"블룸버그 전략가 ""비트코인, 6만 달러 회복 가능성 크다"" | 코인니스",1
"메타버스 AI, 수백만 달러 투자 유치... 폴리곤 등 투자 | 코인니스",1
"샌티멘트 ""거래소 BTC 보유량, 18개월래 최저 근접... 매도세 약화"" | 코인니스",1
"터키, 이르면 10월 암호화폐 규제 법안 발의 | 코인니스",1
"화웨이 블록체인 총괄 ""블록체인, 기술 성장과 확장성 간 충돌 불가피"" | 코인니스",1
"ETH 개발자 툴 하드햇, 8월 4일 v2.6.0 배포..런던 하드포크 활성화 | 코인니스",1
"전날 새벽, BTC  7월말 만기 33000~35000 달러 콜옵션 대규모 주문 | 코인니스",1
코인니스 뉴스 제공 시간 안내 | 코인니스,1
"英 경제 미디어 ""아마존, 올해 BTC 결제 도입 확정""...아마존 공식 입장은 아직 | 코인니스",1
USDT 6월 이후 신규 발행 없어..56일째 | 코인니스,1
"BTC, 35000 달러 회복 | CoinNess",1
"FTX, '빚투' 한도 101배에서 20배로 축소 | 코인니스",1
ETH 2.0 검증자 20만 돌파 | 코인니스,1
"NFT 마켓플레이스 폴카플레이, 27일부터 다수 IDO 진행 | 코인니스",1
"美 상원, 27일 암호화폐 주제 청문회 진행 예정 | 코인니스",1
"콜롬비아, 암호화폐 통한 현금 입출금 파일럿 테스트 진행 | 코인니스",1
"엘리멘트, 60만 달러 규모 NFT 에어드랍 진행 예정 | 코인니스",1
"카르다노 창시자 ""향후 두달 동안 재밌는 일 일어난다"" | 코인니스",1
"비탈릭 부테린, 애니메이션 '스토너 캣츠' 성우 출연 결정 | 코인니스",1
"크림파이낸스 리스팅 위원회, ibBTC·PAX·PAXG 등 리스팅 투표 진행 | 코인니스",1
"BTC, 39000 달러 일시 회복 | 코인니스",1
"분석 ""LTC 고래들, 7월 들어 3000만 달러 매수"" | 코인니스",1
지난 1시간 약 6억2400만 달러 규모 포지션 강제 청산 | 코인니스,1
이번주 2048 BTC 상당 GBTC 락업 해제 | 코인니스,1
"메이커 재단 설립자 ""디파이 혁신, 미국이 주도...혁신 막는 것은 악수"" | 코인니스",1
"유럽 진출 암호화폐 기업들, 아일랜드로 몰린다 | 코인니스",1
"냇웨스트 경영진 ""영국, 암호화폐 투자에 적합한 곳 아니다"" | 코인니스",1
"설문조사 ""싱가포르인 43%, 암호화폐 보유 中"" | 코인니스",1
"바이낸스 NFT, 텍사스홀덤 셀럽 토너먼트 티켓 경매 | 코인니스",1
"비트겟 거래소, 신규 슬로건 'Better Trading Better Life' 발표 | 코인니스",1
"전세계 암호화폐 ATM, 24000대 돌파 | 코인니스",1
"톤스타터, 오후 1시 30분 TOS 유동성 채굴 론칭 | 코인니스",1
에이프로빗 실시간 주요 암호화폐 시세 | 코인니스,1
"와이즈비트코인, 암호화폐 예치 상품 'Wise예치' 출시 | 코인니스",1
"호주 블록체인 협회, 상원 특별위에 암호화폐 규제 마련 요구 | 코인니스",1
"데이터 ""지난 12시간 8.83억 달러 규모 암호화폐 숏포지션 청산"" | 코인니스",1
"이더허브 공동 창업자 ""EIP-1559, 10일 내 이더리움 메인넷에 도입"" | 코인니스",1
"아웃오브스탁, NFT 기술로 한정판 스니커즈 정품 골라내 | 코인니스",1
"BTC, 기술적 분석 '매수' 의견 우세 | 코인니스",1
후오비코리아 7월 26일 시황 분석 | 코인니스,1
"국세청, 은닉 가상자산 직접 압류 후 거래소에서 바로 매각 | 코인니스",1
"캐시 우드, ""BTC 큰 역할 할 것"" 발언 후 트위터 주식 8800만 매입 | 코인니스",1
"바이낸스, 유로·파운드화 등 선물 마켓 종료 | 코인니스",1
"바비 리 ""중국 당국, 채굴 이어 암호화폐 보유 아예 금지할 수도"" | 코인니스",1
美 장외 증시 블록체인 테마주 강세 | 코인니스,1
지난주 이더리움 기반 NFT 거래금액 4143만 달러 기록 | 코인니스,1
"플랜비 ""불마켓 아직 한참 남아..6.4만 달러 고점 아냐"" | 코인니스",1
"바이낸스 CEO ""2~5년 내 사퇴 계획... 새 CEO 찾는 중"" | 코인니스",1
"英 소년이 만든 NFT 컬렉션, 16만 달러에 판매 | 코인니스",1
"블룸버그 ""BTC 일봉 '쌍바닥' 형성...4.4만 달러까지 상승 전망"" | 코인니스",1
"美 비트코인 투자 퇴직계좌 트랜잭션 수, 4년 간 24,900% 급증 | 코인니스",1
"오전 바이낸스 BTC 무기한 선물, 현물 가격과 8000달러 이상 괴리 | 코인니스",1
"비트멕스 모회사, 암호화폐 거래 자동화 플랫폼 Kryll.io 투자 | 코인니스",1
"英 대체투자 큰손 맨그룹 CEO ""BTC, 어떤 내재 가치도 없다"" | CoinNess",1
제미니로 6264 BTC 입금 | 코인니스,1
"태국 최대 상업은행 대표 ""디파이, 완전히 규제될 수 없다"" | 코인니스",1
"이더리움 주소 94%, 수익 상태 | 코인니스",1
"데이터 ""ETH 고래 보유 물량, 2015년 이후 최고 수치 기록"" | 코인니스",1
바이비트 “비트코인 4만달러 반등 성공” | 코인니스,1
"코인데스크 ""BTC, 초기 지지선 34000달러"" | 코인니스",1
"인투더블록 ""BTC 파생상품 시장서 강세 신호 포착"" | 코인니스",1
1억 USDT 체인 스왑.. ERC20→TRC20 | 코인니스,1
"태국 통신사 JTS ""다음 비트코인 반감기 전까지 채굴기 5만대 설치"" | CoinNess",1
"블룸버그 ""미 법무부, 테더 경영진 조사 착수"" | CoinNess",1
"바누아투 정부, 암호화폐 금지령 해제 | 코인니스",1
"레이어2 옵션 프로토콜 리라, 300만 달러 투자 유치 | 코인니스",1
"외신 ""AAVE·LINK, 알트코인 랠리 주도"" | 코인니스",1
"분석 ""머스크 트윗 이후 비트코인 가격 24시간 동안 평균 1.6% 하락"" | 코인니스",1
"中 법원, EOS 기반 스캠 주동자에 징역 4년형 선고 | 코인니스",1
"NBA 클리블랜드 캐벌리어스, 소시오스닷컴과 파트너십 | 코인니스",1
"크립토퀀트, 1시간 동안 거래소 밖으로 45,456 BTC 출금 | 코인니스",1
"외신 ""美텍사스, 암호화폐 채굴 '이상적인 도시' 평가"" | 코인니스",1
"BSC 사업개발 책임자 ""BSC는 이더리움 대안...경쟁 상대 아닌 보완"" | 코인니스",1
"코인베이스 프로, FARM·FET·PAX·POLY 상장 | 코인니스",1
"美 SEC 개리 겐슬러 위원장, 공식 트위터 계정 공개 | 코인니스",1
"암호화폐 강경파 전 뉴저지 법무장관, 신규 SEC 집행국장으로 선임 | 코인니스",1
"테더 ""블룸버그, 미 법무부 조사 착수 보도 '사실무근'"" | 코인니스",1
"美 댄버 에너지 기업, BTC 채굴 위해 1.25억 달러 규모 대출 계획 | 코인니스",1
"지난 1시간 모든 거래소 밖으로 3,599억원 BTC 출금 | 코인니스",1
"BTC 40,000 달러선 회복 | CoinNess",1
ETH 2400 달러 일시 회복 | 코인니스,1
"세계 3대 박물관 에르미타주 미술관, 세계 5대 걸작 NFT 경매 추진 | 코인니스",1
"IMF 고위급 ""BTC, 경제 안정성 위협"" | 코인니스",1
"BTC 단기 하락, 38000 달러선 일시 반납 | 코인니스",1
"외신 ""아마존, 비트코인 결제 도입 부인"" | 코인니스",1
"테슬라, 2Q 13억 달러 규모 BTC 보유 | CoinNess",1
"그레이스케일 암호화폐 운용 자산, 약 336억 달러 | 코인니스",1
"코인베이스 ""비트코인 ETF 승인, 올해 혹은 내년...시간 문제"" | 코인니스",1
"데이터 ""암호화폐 투자 상품·펀드, 지난 3주 연속 자금 유출 발생"" | 코인니스",1
"골드만삭스, SEC에 DeFi·블록체인 자산 ETF 출시 승인 신청 | 코인니스",1
"슈퍼리치 암호화폐 투자↑...""유행 아닌 기술에 관심"" | 코인니스",1
"캐나다 최대 이커머스 업체, NFT 지원 시작...NBA 시카고불스 컬렉션 판매 | 코인니스",1
"여당, 오늘 비트코인 등 가상자산 제도화 방안 논의 | 코인니스",1
9500 BTC 대량 이체...익명→익명 | 코인니스,1
비트코인 1개 블록에서 80억 달러 거래 발생 | 코인니스,1
"BTC 라이트닝 네트워크 노드 수, 전월比 7.17%↑ | 코인니스",1
"탈중앙화 전자계약 이더사인, 65만 달러 시드라운드 투자 유치 | 코인니스",1
"오리진 프로토콜, NFT 마켓플레이스 출시 | 코인니스",1
"ETH2.0 입금 컨트랙트 잔액, 최근 24시간 1,248 ETH 증가 | 코인니스",1
"스택스, 네이티브 비트코인 스왑 출시 | 코인니스",1
7월 27일 코인니스 데일리 선물 차트 분석 | 코인니스,1
"아르헨티나 거래소 레몬, 1,600만 달러 규모 투자 유치 | 코인니스",1
"가상화폐 거래소 '셧다운 위기'...野, 신고기한 유예 법안 발의 | 코인니스",1
"모네로, 익명성 알고리즘 버그 발견 | 코인니스",1
후오비코리아 7월 27일 시황 분석 | 코인니스,1
에이프로빗 실시간 주요 암호화폐 시세 | 코인니스,1
"아크인베스트 산하 ETF, 전날 코인베이스 주식 113,043 주 추가 매입 | 코인니스",1
"비트렉스 글로벌, 28일 USDT 마켓에 TRIX 상장 | 코인니스",1
"데이터 ""100~1만 BTC 보유 고래들, 10일간 4만 BTC 매집"" | 코인니스",1
"엘뱅크, DOGEBACK 상장 완료 | 코인니스",1
"코인쉐어스 ""기관 심리 약세...26일까지 BTC 펀드 자금 지속 유출"" | 코인니스",1
"유니스왑랩스 임원 ""페이팔, 로빈후드 등과 KYC 솔루션 개발 중"" | 코인니스",1
"與, 가상자산 업계 의견 청취 나서...""불법행위 대책 법안에 담겠다"" | 코인니스",1
"BK캐피탈 CEO ""이더리움 하드포크 임박...강세 전망"" | 코인니스",1
"라인 日 블록체인 계열사, 야후 옥션서 NFT 거래 기능 출시 | 코인니스",1
"BSC, 1,000 만 달러 규모 버그바운티 프로그램 진행 | 코인니스",1
"싱가포르 금융당국 ""암호화폐 라이선스 심의, 최종 단계"" | 코인니스",1
"카자흐스탄 은행, 현지 거래소와 암호화폐 거래 관련 파일럿 진행 | 코인니스",1
오늘 오전 1시간 내 FTX 거래소로 약 1만 BTC 순유입 | 코인니스,1
"OKEx, 오늘 18시 엑시 AXS 상장 | 코인니스",1
"MEXC, BTC 가격 예측 프로모션 진행...총상금 1,000 USDT | 코인니스",1
"위메이드, 빗썸 최대주주 비덴트에 300억원 추가 투자 | CoinNess",1
"데이터 ""이더리움 기반 스테이블코인 유통량, 790억 달러 돌파"" | 코인니스",1
"블록원 자회사 불리시, 거래소 비공개 테스트 시작 | 코인니스",1
1.4억 BUSD 신규 발행 | 코인니스,1
"크림파이낸스 ""iceCREAM 토크노믹스 커뮤니티 투표 통과"" | 코인니스",1
"저스틴 선, 중국 공산당 간부 양성 기관서 연구 프로젝트 참여 | 코인니스",1
AXS 50달러 일시 돌파 | 코인니스,1
OKEx 이어 후오비도 중국 법인 해산 결정 | 코인니스,1
SWIFT 소액 송금 분야 진출.. 리플과 직접 경쟁 | 코인니스,1
바이비트 “비트코인 콜옵션 증가세” | 코인니스,1
"비트메인 ""앤트풀 분사 절차, 조만간 마무리"" | 코인니스",1
"비트마트, 해커 '가짜' BSV 매도 방지 위해 뉴욕판사 개입 요청 | 코인니스",1
"테슬라 ""6개월간 비트코인 매도로 1.28억달러 이익 실현"" | 코인니스",1
"솔라나 기반 DEX 세이버 랩스, 770만 달러 시드 투자 유치 | 코인니스",1
"스위스 3대 은행 CEO ""고객들, 암호화폐에 관심"" | 코인니스",1
"몰타 자선 기금, '기부금 미납' 바이낸스 고소 | 코인니스",1
"FTX 창업자 ""거래소, 탄소중립 실현"" | CoinNess",1
파이어블록스 3.1억달러 투자 유치.. 밸류에이션 20억달러 | 코인니스,1
"마스터카드, 암호화폐 기업 지원 새 'Start Path' 프로그램 발표 | 코인니스",1
"미 비트코인 채굴기업 스트롱홀드 디지털 마이닝, 나스닥 상장 추진 | 코인니스",1
"갤럭시 디지털, 3300만 달러 규모 벤처 펀드 출시 | 코인니스",1
"외신 ""러시아, UN에 사이버 범죄·암호화폐 불법 사용 관련 규정 초안 제출"" | 코인니스",1
"이탈리아 축구클럽 AS 로마, 블록체인 업체와 4200만 달러 파트너십 체결 | 코인니스",1
"블룸버그 전략가 ""비트코인·금·미국 국채, 하반기 상승폭 최대 전망"" | CoinNess",1
"NFT 게임 스플린터랜드, 프라이빗 토큰 세일로 360만 달러 조달 | 코인니스",1
"美 펜실베니아 주 의회, 암호화폐 관련 TF 출범 법안 발의 | 코인니스",1
"P2E 게이밍 길드 YGG, 1분만에 IDO 완판 | 코인니스",1
"암호화폐 캐시백 앱 스톰X, 900만 달러 투자 유치 | 코인니스",1
"미 상원의원 ""금융안정감시위원회, 암호화폐 문제 해결해야"" | 코인니스",1
"나이지리아, 10월 CBDC 출시 계획 | 코인니스",1
"암호화폐 핀테크 기업 에코, 6000만 달러 자금조달 진행 | 코인니스",1
"바이낸스 CEO ""세계 각지에 본사 설립 희망"" | 코인니스",1
"인도 대형 은행 3곳, 블록체인 스타트업 IBB 지분 인수 | 코인니스",-1
"러 최대 이동통신사, 블록체인 무역 금융 플랫폼에 1,170만 달러 투자 | 코인니스",-1
"크림파이낸스, 담보 자산으로 PAX 등 3종 추가 지원 | 코인니스",-1
"바이낸스, 기본 인증만 완료 사용자 대상 일최대 출금 0.06 BTC로 제한 | 코인니스",-1
"美 상원의원, 옐런 재무장관에 '디파이 및 스테이블코인 규제' 촉구 | 코인니스",-1
"대시, 소매 결제 전용 앱 '대시다이렉트' 출시 | 코인니스",-1
"美 DOGE 지지자 ""DOGE 결제 시 부동산 10% 할인"" | 코인니스",-1
"로빈후드 CEO ""암호화폐 변동성 관련 투자자 보호 기능 개발 중"" | 코인니스",-1
"룩소르  CEO ""채굴 난이도, 상승 전환...1년 내 단속 전 수준으로 회복 전망"" | 코인니스",-1
"Celo 기반 월렛 발로라, 2000만 달러 시리즈 A 투자 유치 | 코인니스",-1
"브라질 버거킹, 반려견 간식 도지코인 결제 지원 | 코인니스",-1
"월가 베테랑 투자자 ""BTC 가격, 규제 확대로 다시 하락할 것"" | 코인니스",-1
"로빈후드 파이낸셜, CEO 등록 안해 FINRA 조사 예정 | 코인니스",-1
"에스토니아 중앙은행, 디지털 유로 연구 실험 진행 | 코인니스",-1
"분석 ""비트코인 거래량 동반 반등...건강한 회복 신호"" | 코인니스",-1
"BTC 대규모 이체, 7억 5149만 달러 규모…익명→코인베이스 | 코인니스",-1
"비트코인, 5개월 만에 '역(逆) 김치프리미엄' 발생 | 코인니스",-1
"美 상원 ""암호화폐, 금융 시스템 한계 극복할지 의문"" | 코인니스",-1
"인도 와지르X, 내달 DEX 출시 예정 | 코인니스",-1
7월 28일 코인니스 데일리 선물 차트 분석 | 코인니스,-1
"비탈릭 부테린 출연 '스토너 캣츠' NFT, 40분 만에 1만개 완판 | 코인니스",-1
"BTC 40,000 달러선 회복 | CoinNess",-1
"AXS, 지난 30일간 수익 1억4900만 달러... 디파이 1위 | 코인니스",-1
"민형배 여당 의원, 디지털자산법 발의 | 코인니스",-1
"공정위, 주요 가상자산거래소 이용 약관 심사...15개 불공정약관 시정 권고 | 코인니스",-1
"ZKSwap, 28일 메인넷 v2 출시 | 코인니스",-1
"엘뱅크, DADDYDOGE 상장 | CoinNess",-1
"비자, 3분기 온라인 소비 동기대비 56%↑...암호화폐 붐 영향 | 코인니스",-1
79개 암호화폐 거래소 집금계좌 94개 중 14개가 '위장계좌' | 코인니스,-1
후오비코리아 7월 28일 시황 분석 | 코인니스,-1
"애널리스트 ""비트코인, 주요 가격 넘으면 랠리 준비 완료"" | 코인니스",-1
"NFT 플랫폼 파스텔, 500만 달러 시드투자 유치 | 코인니스",-1
"럭독아이오 ""폴리일드 파이낸스, 해킹 공격 당해"" | 코인니스",-1
에이프로빗 실시간 주요 암호화폐 시세 | 코인니스,-1
"이더리움 거래량 증가 속도, 처음 비트코인 추월 | 코인니스",-1
"미국 변호사 ""XRP, 다른 암호화폐와 가격 동조화..증권 아냐"" | 코인니스",-1
"코카콜라, 7/30 첫 NFT 경매 진행 | 코인니스",-1
"비트코인 도미넌스, 50% 육박... 5월 초 이래 최대 | 코인니스",-1
"호라이즌 키네틱스 ""통화 가치 하락 대비 위해 암호화폐 투자해야"" | 코인니스",-1
"이퀄리브리엄, 렛저 디바이스 지원 시작 | 코인니스",-1
"리플, 일본서 ODL 결제 채널 오픈 | 코인니스",-1
"리플 CEO ""상원 은행위 암호화폐 청문회, 긍정적으로 평가"" | 코인니스",-1
"코인메트릭스, 체인링크 가격 피드에 기관급 데이터 제공 | 코인니스",-1
"이란 국영 전력회사 ""中 채굴 장비, 대거 유입될수도... 강력한 통제 필요"" | 코인니스",-1
"트루체인 NFT 랩스 런칭, 블록체인 게임 및 NFT 프로젝트 발굴·지원예정 | 코인니스",-1
"디비전 네트워크, 엔진과 NFT 파트너십 체결 | 코인니스",-1
"한은, 카카오 그라운드X와 CBDC 모의실험 계약 체결 | 코인니스",-1
"레이어2 크로스체인 DEX zk링크, 4개 블록체인 기반 테스트넷 출시 | 코인니스",-1
"엘뱅크, NFTART 상장 | 코인니스",-1
"분석 ""NFT 게임 크립토블레이드, BSC 네트워크 혼잡 원인일 수도"" | 코인니스",-1
"네오, 오는 8월 N3 메인넷 출시 예정 | 코인니스",-1
쿠사마·폴카닷 생태계 첫 스테이블코인 kUSD 출시 예정 | 코인니스,-1
"日 모넥스 그룹, 2Q 암호화폐 거래서 90억엔 이익 발생 | 코인니스",-1
"와이언파이낸스, 볼트 v1→v2 마이그레이션 요청 | 코인니스",-1
"비탈릭 기부 코로나 구제기금 ""10억달러 SHIB 현금화 까다로워"" | 코인니스",-1
"러시아인 11% ""디지털 루블화로 급여 받겠다"" | 코인니스",-1
"분석 ""BTC 축적 뚜렷한 증가...잠재적 강세 요인"" | 코인니스",-1
"비자 CFO ""6월부터 암호화폐 구매 위축"" | 코인니스",-1
지난 1시간 모든 거래소 밖으로 1조원 규모 BTC 출금 | 코인니스,-1
바이비트 “비트코인 활성화 주소 44% 증가” | 코인니스,-1
"OKEx, 30일 NU·ALGO 스테이킹 서비스 출시 | 코인니스",-1
"크립토닷컴 메인넷 호환 EVM 체인 크로노스, 체인링크와 통합 | 코인니스",-1
"비트 마이닝, 비트코인 채굴기 2500대 구매 계약 체결 | 코인니스",-1
"美 상원 암호화폐 청문회, 민간 참가자 주요 발언 | 코인니스",-1
코인베이스→바이낸스 2400 BTC 이체 | 코인니스,-1
코인베이스로 1500 BTC 이체 | 코인니스,-1
BTC 4만 달러 반납 | 코인니스,-1
"법대 교수, 미 상원 청문회서 암호화폐 채굴 규제 촉구 | 코인니스",-1
"비트코인 리워드 기업 롤리, 1000만달러 시리즈 A 투자 유치 | 코인니스",-1
"블록체인 인프라 업체 바이코노미, 900만 달러 조달 | 코인니스",-1
"비트코인 유통량 54%, 1년간 미이동 | 코인니스",-1
"미 상원의원 ""디지털 화폐, 은행계좌 없는 이들에게 도움"" | 코인니스",-1
"아베고치, 1.5만개 신규 캐릭터 출시 예정 | 코인니스",-1
제네시스 디지털 애셋 1.25억달러 조달.. 미국·북유럽 채굴사업 확장 | 코인니스,-1
"YGG CEO, 전날 '32명 낙찰' IDO에 대해 공식 사과 | 코인니스",-1
"룩소르, 암호화폐 채굴주 지수 출시 | 코인니스",-1
"'암호화폐 부정적' UBS 그룹, 암호화폐 ETP 청산 및 결제 서비스 테스트 진행중 | 코인니스",-1
"OKEx, YGG 상장 | 코인니스",-1
"美 유명 자산운용사 ""BTC 선물 기반 ETF 출시 예정 | 코인니스",1
"삼성 넥스트, 美 암호화폐 거래소 인프라 제공업체 투자 | 코인니스",1
"유명 분석가 ""BTC 여름 랠리 후 약세 뒤따르는 경향 반복"" | 코인니스",1
"美 재무부, 시리아 무장단체 모금 의혹 BTC 월렛 제재 | 코인니스",1
"주요 투자 은행 ""FOMC 정례회의 주요 정책 변경 없을 것""..테이퍼링 언급 전망 | 코인니스",1
"美 연준, 기준 금리 유지 | 코인니스",1
"美 연준 FOMC ""미국 경제, 양적완화 축소 목표로 향하는 전진 이뤄"" | 코인니스",1
"이스라엘 재무부, 6만 달러 이상 암호화폐 보유시 신고 법안 발표 | 코인니스",1
美 국채 10년물 금리 1.274%로 상승세 | 코인니스,1
"앵커리지 디지털, 美 연방보안국 압류 암호화폐 관리 예정 | 코인니스",1
"비트마이닝, 카자흐스탄에 비트코인 채굴기 2500대 추가 배치 예정 | 코인니스",1
美 증시 혼조 마감...블록체인 테마주 강세 | 코인니스,1
"그레이스케일 암호화폐 운용 자산, 약 345억 달러 | CoinNess",1
"美 인프라 법안 발의, 거래소 등 280억 달러 과세 계획 | 코인니스",1
"뉴저지 증권국, 블록파이 BIA 개설 중단 발효일자 9월 2일로 연기 | 코인니스",1
"스토너 캣츠 NFT, 낮은 가스리밋 설정한 사용자 손실액 300ETH 넘어 | 코인니스",1
"외신 ""로빈후드 암호화폐 부문, 유니스왑과 미팅 가졌다"" | 코인니스",1
"일론 머스크 ""테슬라, 비트코인 약 14.7억 달러 규모 보유"" | CoinNess",1
"가나 부통령 ""아프리카, 디지털 통화 받아들여야"" | 코인니스",1
카카오톡 통해 판매된 NFT 예술작품 27분 만에 '완판'…1억원 몰렸다 | 코인니스,1
가상화폐 신규 투자자 ‘4월 165만→6월 12만명’ 급감 | 코인니스,1
"소식통 ""로빈후드 IPO 공모가 38달러.. 320억달러 밸류"" | 코인니스",1
"빗썸, ZIL 입출금 일시 중단 | 코인니스",1
"페이팔 CEO ""암호화폐 기능 지원 월렛 출시 예정"" | 코인니스",1
"카바 산하 디파이 프로젝트 카바스왑, 테스트넷 가동 시작 | 코인니스",1
"소식통 ""인도 거래소 CoinDCX, 최대 1.2억달러 펀딩 라운드 논의"" | 코인니스",1
"美 상원의원 ""美 정부 지출 증가...암호화폐 채택 가속화"" | 코인니스",1
"호주 증권투자위원회 위원장, 규제되지 않은 암호화폐 거래 경고 | 코인니스",1
"노보그라츠 ""이번 BTC 상승, 기관 투자자 매수가 주도"" | 코인니스",1
"토르체인, 이뮨파이서 버그 바운티 실시.. 최고 보상금 50만달러 | 코인니스",1
"케이스타라이브, 8월 K-POP 콘텐츠 NFT 출품 예정 | 코인니스",1
"바이낸스, CLV·QNT 상장 | 코인니스",1
"클레이튼, 7월 31일 거래 수수료 위임 정책 종료 | 코인니스",1
"E&Y, 국가 간 원천과세 문제 해결 블록체인 솔루션 택스그리드 구축 | 코인니스",1
"스티브 잡스 자필 입사 지원서 NFT, 2.3만 달러에 낙찰 | 코인니스",1
유니스왑 창시자 등 새 DEX 마켓 메이킹 시스템 구축 추진 | 코인니스,1
"캘리포니아 에스크로 회사, 첫 비트코인 담보 부동산 재융자 | 코인니스",1
"BoA ""CBDC, 현금보다 효과적.. 스테이블코인 필요성 감소할 수도"" | 코인니스",1
"암호화폐 자산관리 툴 블록폴리오, FTX로 명칭 변경 | 코인니스",1
"블록체인 스타트업 BlockCrushr, 컨센시스 고소 취하 | 코인니스",1
"마이애미 시장 ""마이애미코인, 시 발전에 사용"" | 코인니스",1
"美 하원의원 ""암호화폐 업계, 규제 기관과 소통 부족"" | 코인니스",1
에이프로빗 실시간 주요 암호화폐 시세 | 코인니스,1
"OKEx, USDT 마켓에 CLV 상장 | 코인니스",1
"카자흐스탄, 4월 비트코인 해시레이트 점유율 8.2%...세계 3위 | CoinNess",1
"메타버스 플랫폼 디비전, 디비전 월드에서 루니버스 파트너스 데이 오픈 | 코인니스",1
빗썸 CVT 상장폐지.. CON·TMTG 투자유의종목 지정 연장 | 코인니스,1
